"","ASVID","mh_rhizo_prev","mh_rhizo_RA.mean","mh_rhizo_log.mean","mh_rhizo_filtN","mh_rhizo_ra","mh_rhizo_prevN","mh_rhizo_condition","mh_root_prev","mh_root_RA.mean","mh_root_log.mean","mh_root_filtN","mh_root_ra","mh_root_prevN","mh_root_condition","kit_rhizo_prev","kit_rhizo_RA.mean","kit_rhizo_log.mean","kit_rhizo_filtN","kit_rhizo_ra","kit_rhizo_prevN","kit_rhizo_condition","kit_root_prev","kit_root_RA.mean","kit_root_log.mean","kit_root_filtN","kit_root_ra","kit_root_prevN","kit_root_condition","Kingdom","Phylum","Class","Order","Family","Genus"
"60","ASV_61",0.833333333333333,0.0149802239768804,-1.82448169323228,"Retain","Retain","Discard","Only_RA_pass",0.666666666666667,0.000737476935815592,-3.1322515574578,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.833333333333333,0.00246312388271017,-2.60851374478922,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter"
"61","ASV_62",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.00343238726626515,-2.46440371787649,"Retain","Discard","Retain","Only_prevN_pass",0.833333333333333,0.00035259253189697,-3.45272689053438,"Retain","Discard","Discard","Both_Fail","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Citrifermentans"
"62","ASV_63",0.166666666666667,1.32840936262919e-05,-4.87666807215536,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.00268539418362388,-2.57099195606959,"Retain","Discard","Retain","Only_prevN_pass",1,0.000483595810763182,-3.31551746995004,"Retain","Discard","Retain","Only_prevN_pass","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geobacter"
"63","ASV_64",0.666666666666667,0.000753364644154129,-3.12299476534999,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.833333333333333,0.00744493050003016,-2.12813935212192,"Retain","Discard","Discard","Both_Fail",0.666666666666667,3.85679103331222e-05,-4.41377389121898,"Retain","Discard","Discard","Both_Fail","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","WCHB1-32"
"64","ASV_65",0.666666666666667,0.000348065333566828,-3.45833922920164,"Retain","Discard","Discard","Both_Fail",0.833333333333333,0.000545851631618453,-3.26292538719589,"Retain","Discard","Discard","Both_Fail",1,0.000677811225199775,-3.16889124310863,"Retain","Discard","Retain","Only_prevN_pass",1,0.00648974909302274,-2.18777209358825,"Retain","Discard","Retain","Only_prevN_pass","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"65","ASV_66",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.00794217591793741,-2.10006049761168,"Retain","Discard","Retain","Only_prevN_pass",0.166666666666667,3.4177956072782e-05,-4.46625391273447,"Retain","Discard","Discard","Both_Fail","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 10"
"66","ASV_67",1,0.0294226931812893,-1.5313175770116,"Retain","Retain","Retain","Both_Pass",1,0.00268939254553717,-2.57034580323658,"Retain","Discard","Retain","Only_prevN_pass",0.5,0.000484045794904312,-3.31511354841054,"Retain","Discard","Discard","Both_Fail",0.833333333333333,0.000662943252132634,-3.17852364556271,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Vogesella"
"67","ASV_68",1,0.0245228065605388,-1.61042982762816,"Retain","Retain","Retain","Both_Pass",0.833333333333333,0.000995219917841241,-3.00208094081043,"Retain","Discard","Discard","Both_Fail",0.5,0.0033471886774355,-2.47531980623811,"Retain","Discard","Discard","Both_Fail",0.166666666666667,2.13947676956124e-05,-4.66969242472393,"Retain","Discard","Discard","Both_Fail","Bacteria","Acidobacteriota","Holophagae","Holophagales","Holophagaceae","Geothrix"
"68","ASV_69",0.833333333333333,0.00144032039056,-2.84154089097749,"Retain","Discard","Discard","Both_Fail",1,0.0181922847683047,-1.74011275448487,"Retain","Retain","Retain","Both_Pass",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.166666666666667,5.55391786182707e-05,-4.25540054741958,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Dechloromonas"
"69","ASV_70",1,0.00501454124776161,-2.29976879199128,"Retain","Discard","Retain","Only_prevN_pass",0.333333333333333,0.000108907999249125,-3.96294022031614,"Retain","Discard","Discard","Both_Fail",1,0.00278061964968249,-2.55585841255296,"Retain","Discard","Retain","Only_prevN_pass",0.5,0.000257670233800784,-3.58893574847557,"Retain","Discard","Discard","Both_Fail","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Anaerovorax"
"70","ASV_71",1,0.00175668630766104,-2.75530578376075,"Retain","Discard","Retain","Only_prevN_pass",0.666666666666667,0.000365458830752362,-3.43716153959288,"Retain","Discard","Discard","Both_Fail",1,0.00362057370471026,-2.44122260707773,"Retain","Discard","Retain","Only_prevN_pass",0.333333333333333,4.47980582054226e-05,-4.3487408103087,"Retain","Discard","Discard","Both_Fail","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Citrifermentans"
"71","ASV_72",0.666666666666667,0.00434323616989764,-2.36218655459019,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.5,0.000226018208417447,-3.64585657192924,"Retain","Discard","Discard","Both_Fail",1,0.000900984086888266,-3.04528287942898,"Retain","Discard","Retain","Only_prevN_pass","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Duganella"
"72","ASV_73",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.00697752840218026,-2.15629838703065,"Retain","Discard","Retain","Only_prevN_pass",0.166666666666667,1.15696551085812e-05,-4.93667958717379,"Retain","Discard","Discard","Both_Fail","Bacteria","Firmicutes","Clostridia","Clostridiales","Caloramatoraceae","Fonticella"
"73","ASV_74",0.5,0.00026317132629797,-3.57976143082153,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.00679707825178884,-2.16767773020655,"Retain","Discard","Retain","Only_prevN_pass",1,0.00162497014107218,-2.78915461480001,"Retain","Discard","Retain","Only_prevN_pass","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"74","ASV_75",0.5,0.000135492306309243,-3.86808536473279,"Retain","Discard","Discard","Both_Fail",0.5,0.000617508092753967,-3.2093573463835,"Retain","Discard","Discard","Both_Fail",0.5,0.00139397172845875,-2.85574603419989,"Retain","Discard","Discard","Both_Fail",1,0.00432390983678235,-2.36412337063828,"Retain","Discard","Retain","Only_prevN_pass","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae","Sideroxydans"
"75","ASV_76",0.5,8.70941868024435e-05,-4.06001083148917,"Retain","Discard","Discard","Both_Fail",0.5,6.16465978525238e-05,-4.21009088621579,"Retain","Discard","Discard","Both_Fail",1,0.00580766951344354,-2.23599810521628,"Retain","Discard","Retain","Only_prevN_pass",1,0.00390779709460102,-2.40806799433475,"Retain","Discard","Retain","Only_prevN_pass","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Dechlorosoma"
"76","ASV_77",0.166666666666667,3.54242496701117e-05,-4.45069933988308,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.00881963495820762,-2.05454938980207,"Retain","Discard","Retain","Only_prevN_pass",0.833333333333333,0.000465616027781214,-3.33197207849319,"Retain","Discard","Discard","Both_Fail","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"77","ASV_78",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.00502667056728057,-2.29871957618038,"Retain","Discard","Retain","Only_prevN_pass",0.666666666666667,0.000244097437712106,-3.61243677934289,"Retain","Discard","Discard","Both_Fail","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"78","ASV_79",0.166666666666667,0.00015081396451132,-3.82155844341703,"Retain","Discard","Discard","Both_Fail",1,0.00111383366301191,-2.95317966071507,"Retain","Discard","Retain","Only_prevN_pass",0.666666666666667,0.000379747254849688,-3.42050535691993,"Retain","Discard","Discard","Both_Fail",1,0.00341391731560804,-2.46674700161907,"Retain","Discard","Retain","Only_prevN_pass","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Delftia"
"79","ASV_80",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.333333333333333,0.000201325133393888,-3.69610200448086,"Retain","Discard","Discard","Both_Fail",1,0.0044676073001436,-2.3499250080891,"Retain","Discard","Retain","Only_prevN_pass","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Janthinobacterium"
"80","ASV_81",0.833333333333333,0.00211534646585096,-2.67461849075503,"Retain","Discard","Discard","Both_Fail",1,0.000530735267733717,-3.27512205223639,"Retain","Discard","Retain","Only_prevN_pass",1,0.000679696041241668,-3.16768525953471,"Retain","Discard","Retain","Only_prevN_pass",1,0.00121664266019091,-2.91483695956413,"Retain","Discard","Retain","Only_prevN_pass","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"81","ASV_83",0.666666666666667,0.000414217499426883,-3.38277155743679,"Retain","Discard","Discard","Both_Fail",0.5,0.000330468023877468,-3.48087055652752,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.0054860905517884,-2.26073702833603,"Retain","Discard","Retain","Only_prevN_pass","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"82","ASV_85",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.00342543529701796,-2.46528423144731,"Retain","Discard","Retain","Only_prevN_pass",1,0.00410123382008641,-2.38708546995208,"Retain","Discard","Retain","Only_prevN_pass","Bacteria",NA,NA,NA,NA,NA
"83","ASV_86",1,0.00391233257075894,-2.4075642347877,"Retain","Discard","Retain","Only_prevN_pass",1,0.00398132590461089,-2.39997227034835,"Retain","Discard","Retain","Only_prevN_pass",0.666666666666667,0.00182437531311219,-2.73888581313121,"Retain","Discard","Discard","Both_Fail",0.5,0.000255619231635903,-3.5924064749301,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter"
"84","ASV_87",0.833333333333333,0.000473540467575938,-3.32464290136197,"Retain","Discard","Discard","Both_Fail",1,0.00784113429231265,-2.10562110807325,"Retain","Discard","Retain","Only_prevN_pass",0.666666666666667,0.000909080891942315,-3.04139747061619,"Retain","Discard","Discard","Both_Fail",0.666666666666667,0.000707606096300056,-3.15020843413135,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Quatrionicoccus"
"85","ASV_88",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.00461425183922943,-2.33589870599981,"Retain","Discard","Retain","Only_prevN_pass",1,0.00282371081235446,-2.54917978319732,"Retain","Discard","Retain","Only_prevN_pass","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"86","ASV_89",0.333333333333333,0.000345969810257309,-3.46096179661386,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.00383662898349858,-2.41605019668648,"Retain","Discard","Retain","Only_prevN_pass",0.333333333333333,3.952068075527e-05,-4.40317558317067,"Retain","Discard","Discard","Both_Fail","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","BSV13"
"87","ASV_90",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.166666666666667,2.16294160057678e-05,-4.66495520635362,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","MBNT15",NA,NA,NA,NA
"88","ASV_91",0.333333333333333,0.000420922151022929,-3.37579821890892,"Retain","Discard","Discard","Both_Fail",1,0.00429494918352705,-2.36704197023655,"Retain","Discard","Retain","Only_prevN_pass",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.00291341731220757,-2.53559730342301,"Retain","Discard","Retain","Only_prevN_pass","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"89","ASV_92",1,0.00203889082416772,-2.69060602862644,"Retain","Discard","Retain","Only_prevN_pass",1,0.0175907801824726,-1.75471489838058,"Retain","Retain","Retain","Both_Pass",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA
"90","ASV_93",1,0.000790097511247628,-3.10231930619893,"Retain","Discard","Retain","Only_prevN_pass",1,0.0165412701930254,-1.78143114432148,"Retain","Retain","Retain","Both_Pass",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.333333333333333,0.000181222958305779,-3.74178678439696,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ideonella"
"91","ASV_94",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.833333333333333,0.004048344171421,-2.39272257289872,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA
"92","ASV_95",1,0.001941650604029,-2.71182891778234,"Retain","Discard","Retain","Only_prevN_pass",1,0.00227763760184239,-2.64251537597268,"Retain","Discard","Retain","Only_prevN_pass",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.666666666666667,0.000245529350265914,-3.60989658542843,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter"
"93","ASV_96",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.166666666666667,2.22453149777706e-05,-4.65276144057275,"Retain","Discard","Discard","Both_Fail",0.833333333333333,0.000490761618715064,-3.30912940974302,"Retain","Discard","Discard","Both_Fail",1,0.00500351471375941,-2.30072481875413,"Retain","Discard","Retain","Only_prevN_pass","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae","Sideroxydans"
"94","ASV_97",0.333333333333333,0.00029235885102196,-3.53408375357355,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.00258676390276802,-2.58724320808445,"Retain","Discard","Retain","Only_prevN_pass",1,0.000410026688733569,-3.3871878740303,"Retain","Discard","Retain","Only_prevN_pass","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"95","ASV_98",1,0.0238687533846683,-1.62217026269821,"Retain","Retain","Retain","Both_Pass",1,0.00303918910470614,-2.51724227636782,"Retain","Discard","Retain","Only_prevN_pass",0.333333333333333,5.88227472701497e-05,-4.23045469597305,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Acidobacteriota","Holophagae","Holophagales","Holophagaceae","Geothrix"
"96","ASV_100",1,0.00729230101956168,-2.13713541236535,"Retain","Discard","Retain","Only_prevN_pass",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.00322441716931774,-2.49154877498971,"Retain","Discard","Retain","Only_prevN_pass",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Citrifermentans"
"97","ASV_101",1,0.00129829519919512,-2.88662654882586,"Retain","Discard","Retain","Only_prevN_pass",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.833333333333333,0.00496164944663286,-2.30437392300839,"Retain","Discard","Discard","Both_Fail",0.833333333333333,6.53147585989739e-05,-4.18498867394878,"Retain","Discard","Discard","Both_Fail","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","WCHB1-32"
"98","ASV_102",0.5,0.000369956367881464,-3.43184949297541,"Retain","Discard","Discard","Both_Fail",0.333333333333333,4.00757640195537e-05,-4.3971181893403,"Retain","Discard","Discard","Both_Fail",1,0.00534377299326784,-2.27215199923482,"Retain","Discard","Retain","Only_prevN_pass",1,0.000706305863002178,-3.15100718868169,"Retain","Discard","Retain","Only_prevN_pass","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"99","ASV_103",0.166666666666667,0.00471158261203287,-2.32683318963857,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.00286258699358798,-2.54324130630755,"Retain","Discard","Retain","Only_prevN_pass",1,0.000300262892394856,-3.52249833621236,"Retain","Discard","Retain","Only_prevN_pass","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Paludibacteraceae",NA
"100","ASV_104",0.166666666666667,8.18704378775735e-05,-4.08687288681448,"Retain","Discard","Discard","Both_Fail",0.5,0.000284241528578907,-3.54631246998679,"Retain","Discard","Discard","Both_Fail",1,0.0067883220752079,-2.16823756055482,"Retain","Discard","Retain","Only_prevN_pass",1,0.000922094867782139,-3.0352243951776,"Retain","Discard","Retain","Only_prevN_pass","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae","Gallionella"
"101","ASV_105",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.0015624684082502,-2.80618875495113,"Retain","Discard","Retain","Only_prevN_pass",1,0.00264292973491404,-2.57791438289354,"Retain","Discard","Retain","Only_prevN_pass","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia"
"102","ASV_106",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.00404509462307502,-2.39307131489258,"Retain","Discard","Retain","Only_prevN_pass",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter"
"103","ASV_107",1,0.0117002866627632,-1.93180349769562,"Retain","Retain","Retain","Both_Pass",1,0.00412834497475657,-2.38422401913925,"Retain","Discard","Retain","Only_prevN_pass",0.166666666666667,6.34719136781974e-05,-4.19741840751002,"Retain","Discard","Discard","Both_Fail",0.5,6.34180897342456e-05,-4.1977868438348,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA
"104","ASV_108",0.333333333333333,0.000107560575348672,-3.96834688337245,"Retain","Discard","Discard","Both_Fail",0.5,0.00154968655231949,-2.80975613561301,"Retain","Discard","Discard","Both_Fail",0.5,0.000699550403362207,-3.15518098865827,"Retain","Discard","Discard","Both_Fail",0.833333333333333,0.00090466424040052,-3.04351257615137,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Azotobacter"
